$GPGGA,151430,5200.513473,N,422.104101,E,1,14,1.1,59.9,M,,M,,*41
$GPGGA,151431,5200.513473,N,422.104101,E,1,15,1,59.9,M,,M,,*40
$GPGGA,151432,5200.513473,N,422.104101,E,1,14,1.1,59.9,M,,M,,*43
$GPGGA,151433,5200.513473,N,422.104101,E,1,18,1,59.9,M,,M,,*4F
$GPGGA,151434,5200.513473,N,422.104101,E,1,18,1,59.9,M,,M,,*48
$GPGGA,151435,5200.513473,N,422.104101,E,1,18,1,59.9,M,,M,,*49
$GPGGA,151436,5200.513236,N,422.103962,E,1,16,1,59.5,M,,M,,*45
$GPGGA,151437,5200.513236,N,422.103962,E,1,16,1,59.5,M,,M,,*44
$GPGGA,151438,5200.513236,N,422.103962,E,1,16,1,59.5,M,,M,,*4B
$GPGGA,151439,5200.513236,N,422.103962,E,1,17,1,59.5,M,,M,,*4B
$GPGGA,151440,5200.513236,N,422.103962,E,1,13,1.1,59.5,M,,M,,*40
$GPGGA,151441,5200.513236,N,422.103962,E,1,15,1,59.5,M,,M,,*46
$GPGGA,151442,5200.513236,N,422.103962,E,1,17,0.8,59.5,M,,M,,*4E
$GPGGA,151443,5200.513236,N,422.103962,E,1,15,0.9,59.5,M,,M,,*4C
$GPGGA,151444,5200.513236,N,422.103962,E,1,18,0.8,59.5,M,,M,,*47
$GPGGA,151445,5200.513236,N,422.103962,E,1,19,0.8,59.5,M,,M,,*47
$GPGGA,151446,5200.513236,N,422.103962,E,1,16,0.8,59.5,M,,M,,*4B
$GPGGA,151447,5200.513236,N,422.103962,E,1,15,0.9,59.5,M,,M,,*48
$GPGGA,151448,5200.513236,N,422.103962,E,1,20,0.7,59.5,M,,M,,*4F
$GPGGA,151449,5200.513236,N,422.103962,E,1,18,0.8,59.5,M,,M,,*4A
$GPGGA,151450,5200.513236,N,422.103962,E,1,17,0.8,59.5,M,,M,,*4D
$GPGGA,151451,5200.513236,N,422.103962,E,1,18,0.8,59.5,M,,M,,*43
$GPGGA,151452,5200.513236,N,422.103962,E,1,19,0.8,59.5,M,,M,,*41
$GPGGA,151453,5200.513236,N,422.103962,E,1,20,0.9,59.5,M,,M,,*4B
$GPGGA,151454,5200.513236,N,422.103962,E,1,19,1,59.5,M,,M,,*4E
$GPGGA,151455,5200.513236,N,422.103962,E,1,19,1,59.5,M,,M,,*4F
$GPGGA,151456,5200.51308,N,422.104067,E,1,18,1,59.6,M,,M,,*4A
$GPGGA,151457,5200.51308,N,422.104067,E,1,17,0.9,59.6,M,,M,,*4C
$GPGGA,151458,5200.513124,N,422.103829,E,1,18,1,59.9,M,,M,,*41
$GPGGA,151459,5200.513124,N,422.103829,E,1,15,1.1,59.9,M,,M,,*4C
$GPGGA,151500,5200.513124,N,422.103829,E,1,17,1.1,59.9,M,,M,,*43
$GPGGA,151501,5200.513124,N,422.103829,E,1,18,0.9,59.9,M,,M,,*44
$GPGGA,151502,5200.513124,N,422.103829,E,1,19,0.7,59.9,M,,M,,*48
$GPGGA,151503,5200.513124,N,422.103829,E,1,20,0.7,59.9,M,,M,,*43
$GPGGA,151504,5200.513124,N,422.103829,E,1,19,0.8,59.9,M,,M,,*41
$GPGGA,151505,5200.513124,N,422.103829,E,1,19,0.8,59.9,M,,M,,*40
$GPGGA,151506,5200.513124,N,422.103829,E,1,18,0.9,59.9,M,,M,,*43
